benchmark,target_id
defects4j,Jsoup_50_workspace_objdump_d4j_full_jsoup_50_src_main_java_org_jsoup_helper_DataUtil_java_Document_load_File_in_String_charsetName_String_baseUri
defects4j,Jsoup_51_workspace_objdump_d4j_full_jsoup_51_src_main_java_org_jsoup_parser_CharacterReader_java_boolean_matchesLetter
defects4j,Jsoup_55_workspace_objdump_d4j_full_jsoup_55_src_main_java_org_jsoup_parser_TokeniserState_java_void_read_Tokeniser_t_CharacterReader_r
defects4j,Jsoup_58_workspace_objdump_d4j_full_jsoup_58_src_main_java_org_jsoup_Jsoup_java_boolean_isValid_String_bodyHtml_Whitelist_whitelist
defects4j,Jsoup_58_workspace_objdump_d4j_full_jsoup_58_src_main_java_org_jsoup_safety_Cleaner_java_boolean_isValid_Document_dirtyDocument
defects4j,Jsoup_60_workspace_objdump_d4j_full_jsoup_60_src_main_java_org_jsoup_parser_TokenQueue_java_String_chompBalanced_char_open_char_close
defects4j,Jsoup_64_workspace_objdump_d4j_full_jsoup_64_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_process_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_64_workspace_objdump_d4j_full_jsoup_64_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_void_handleRawtext_Token_StartTag_startTag_HtmlTreeBuilder_tb
defects4j,Jsoup_70_workspace_objdump_d4j_full_jsoup_70_src_main_java_org_jsoup_nodes_Element_java_void_appendNormalisedText_StringBuilder_accum_TextNode_textNode
defects4j,Jsoup_70_workspace_objdump_d4j_full_jsoup_70_src_main_java_org_jsoup_nodes_Element_java_boolean_preserveWhitespace_Node_node
defects4j,Jsoup_74_workspace_objdump_d4j_full_jsoup_74_src_main_java_org_jsoup_helper_StringUtil_java_String_normaliseWhitespace_String_string
defects4j,Jsoup_74_workspace_objdump_d4j_full_jsoup_74_src_main_java_org_jsoup_helper_StringUtil_java_void_appendNormalisedWhitespace_StringBuilder_accum_String_string_boolean_stripLeading
defects4j,Jsoup_75_workspace_objdump_d4j_full_jsoup_75_src_main_java_org_jsoup_nodes_Attributes_java_String_html
defects4j,Jsoup_75_workspace_objdump_d4j_full_jsoup_75_src_main_java_org_jsoup_nodes_Attributes_java_void_html_Appendable_accum_Document_OutputSettings_out
defects4j,Jsoup_75_workspace_objdump_d4j_full_jsoup_75_src_main_java_org_jsoup_nodes_Attributes_java_String_toString
defects4j,Jsoup_76_workspace_objdump_d4j_full_jsoup_76_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_process_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_76_workspace_objdump_d4j_full_jsoup_76_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_anythingElse_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_76_workspace_objdump_d4j_full_jsoup_76_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_anythingElse_Token_t_TreeBuilder_tb
defects4j,Jsoup_81_workspace_objdump_d4j_full_jsoup_81_src_main_java_org_jsoup_helper_DataUtil_java_Document_load_File_in_String_charsetName_String_baseUri
defects4j,Jsoup_81_workspace_objdump_d4j_full_jsoup_81_src_main_java_org_jsoup_helper_DataUtil_java_Document_load_InputStream_in_String_charsetName_String_baseUri
defects4j,Jsoup_81_workspace_objdump_d4j_full_jsoup_81_src_main_java_org_jsoup_helper_DataUtil_java_Document_parseInputStream_InputStream_input_String_charsetName_String_baseUri_Parser_parser
defects4j,Jsoup_82_workspace_objdump_d4j_full_jsoup_82_src_main_java_org_jsoup_helper_DataUtil_java_Document_load_File_in_String_charsetName_String_baseUri
defects4j,Jsoup_82_workspace_objdump_d4j_full_jsoup_82_src_main_java_org_jsoup_helper_DataUtil_java_Document_load_InputStream_in_String_charsetName_String_baseUri
defects4j,Jsoup_82_workspace_objdump_d4j_full_jsoup_82_src_main_java_org_jsoup_helper_DataUtil_java_Document_parseInputStream_InputStream_input_String_charsetName_String_baseUri_Parser_parser
defects4j,Jsoup_83_workspace_objdump_d4j_full_jsoup_83_src_main_java_org_jsoup_parser_CharacterReader_java_String_consumeTagName
defects4j,Jsoup_83_workspace_objdump_d4j_full_jsoup_83_src_main_java_org_jsoup_parser_TokeniserState_java_void_read_Tokeniser_t_CharacterReader_r
defects4j,Jsoup_85_workspace_objdump_d4j_full_jsoup_85_src_main_java_org_jsoup_nodes_Attribute_java_boolean_shouldCollapseAttribute_String_key_String_val_Document_OutputSettings_out
defects4j,Jsoup_85_workspace_objdump_d4j_full_jsoup_85_src_main_java_org_jsoup_nodes_Attribute_java_Attribute_String_key_String_val_Attributes_parent
defects4j,Jsoup_87_workspace_objdump_d4j_full_jsoup_87_src_main_java_org_jsoup_parser_Tag_java_Tag_String_tagName
defects4j,Jsoup_88_workspace_objdump_d4j_full_jsoup_88_src_main_java_org_jsoup_nodes_Attribute_java_String_getValue
defects4j,Jsoup_91_workspace_objdump_d4j_full_jsoup_91_src_main_java_org_jsoup_parser_CharacterReader_java_CharacterReader_Reader_input_int_sz
defects4j,JxPath_10_workspace_objdump_d4j_full_jxpath_10_src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression_java_Object_computeValue_EvalContext_context
defects4j,JxPath_14_workspace_objdump_d4j_full_jxpath_14_src_java_org_apache_commons_jxpath_ri_compiler_CoreFunction_java_Object_computeValue_EvalContext_context
defects4j,JxPath_15_workspace_objdump_d4j_full_jxpath_15_src_java_org_apache_commons_jxpath_ri_axes_UnionContext_java_boolean_setPosition_int_position
defects4j,JxPath_18_workspace_objdump_d4j_full_jxpath_18_src_java_org_apache_commons_jxpath_ri_axes_AttributeContext_java_boolean_nextNode
defects4j,JxPath_19_workspace_objdump_d4j_full_jxpath_19_src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMNodePointer_java_String_asPath
defects4j,JxPath_19_workspace_objdump_d4j_full_jxpath_19_src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMNodePointer_java_int_getRelativePositionByQName
defects4j,JxPath_2_workspace_objdump_d4j_full_jxpath_2_src_java_org_apache_commons_jxpath_ri_compiler_Expression_java_Iterator_iterate_EvalContext_context
defects4j,JxPath_2_workspace_objdump_d4j_full_jxpath_2_src_java_org_apache_commons_jxpath_ri_compiler_Expression_java_Iterator_iteratePointers_EvalContext_context
defects4j,JxPath_21_workspace_objdump_d4j_full_jxpath_21_src_java_org_apache_commons_jxpath_ri_model_beans_PropertyPointer_java_int_getLength
defects4j,JxPath_21_workspace_objdump_d4j_full_jxpath_21_src_java_org_apache_commons_jxpath_ri_model_beans_PropertyPointer_java_NodePointer_createPath_JXPathContext_context_Object_value
defects4j,JxPath_3_workspace_objdump_d4j_full_jxpath_3_src_java_org_apache_commons_jxpath_ri_model_beans_NullPropertyPointer_java_NodePointer_createPath_JXPathContext_context
defects4j,JxPath_3_workspace_objdump_d4j_full_jxpath_3_src_java_org_apache_commons_jxpath_ri_model_beans_NullPropertyPointer_java_NodePointer_createPath_JXPathContext_context_Object_value
defects4j,JxPath_3_workspace_objdump_d4j_full_jxpath_3_src_java_org_apache_commons_jxpath_ri_model_beans_NullPropertyPointer_java_NodePointer_createChild_JXPathContext_context_QName_name_int_index
defects4j,JxPath_4_workspace_objdump_d4j_full_jxpath_4_src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer_java_String_getNamespaceURI_Node_node
defects4j,JxPath_4_workspace_objdump_d4j_full_jxpath_4_src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMNodePointer_java_Object_getValue
defects4j,JxPath_4_workspace_objdump_d4j_full_jxpath_4_src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer_java_String_stringValue_Node_node
defects4j,JxPath_7_workspace_objdump_d4j_full_jxpath_7_src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationLessThanOrEqual_java_Object_computeValue_org_apache_commons_jxpath_ri_EvalContext_context
defects4j,JxPath_8_workspace_objdump_d4j_full_jxpath_8_src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression_java_Object_computeValue_EvalContext_context
defects4j,JxPath_8_workspace_objdump_d4j_full_jxpath_8_src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression_java_boolean_compute_Object_left_Object_right
defects4j,JxPath_8_workspace_objdump_d4j_full_jxpath_8_src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression_java_boolean_containsMatch_Iterator_it_Object_value
defects4j,Lang_10_workspace_objdump_d4j_full_lang_10_src_main_java_org_apache_commons_lang3_time_FastDateParser_java_StringBuilder_escapeRegex_StringBuilder_regex_String_value_boolean_unquote
defects4j,Lang_10_workspace_objdump_d4j_full_lang_10_src_main_java_org_apache_commons_lang3_time_FastDateParser_java_boolean_addRegex_FastDateParser_parser_StringBuilder_regex
defects4j,Lang_10_workspace_objdump_d4j_full_lang_10_src_main_java_org_apache_commons_lang3_time_FastDateParser_java_TimeZoneStrategy_Locale_locale
defects4j,Lang_11_workspace_objdump_d4j_full_lang_11_src_main_java_org_apache_commons_lang3_RandomStringUtils_java_String_random_int_count
defects4j,Lang_15_workspace_objdump_d4j_full_lang_15_src_main_java_org_apache_commons_lang3_reflect_TypeUtils_java_boolean_isAssignable_Type_type_Type_toType
defects4j,Lang_21_workspace_objdump_d4j_full_lang_21_src_main_java_org_apache_commons_lang3_time_DateUtils_java_boolean_isSameLocalTime_Calendar_cal1_Calendar_cal2
defects4j,Lang_24_workspace_objdump_d4j_full_lang_24_src_main_java_org_apache_commons_lang3_math_NumberUtils_java_boolean_isNumber_String_str
defects4j,Lang_29_workspace_objdump_d4j_full_lang_29_src_main_java_org_apache_commons_lang3_SystemUtils_java_float_toJavaVersionInt_String_version
defects4j,Lang_3_workspace_objdump_d4j_full_lang_3_src_main_java_org_apache_commons_lang3_math_NumberUtils_java_Number_createNumber_String_str
defects4j,Lang_32_workspace_objdump_d4j_full_lang_32_src_main_java_org_apache_commons_lang3_builder_HashCodeBuilder_java_boolean_isRegistered_Object_value
defects4j,Lang_32_workspace_objdump_d4j_full_lang_32_src_main_java_org_apache_commons_lang3_builder_HashCodeBuilder_java_void_register_Object_value
defects4j,Lang_32_workspace_objdump_d4j_full_lang_32_src_main_java_org_apache_commons_lang3_builder_HashCodeBuilder_java_void_unregister_Object_value
defects4j,Lang_34_workspace_objdump_d4j_full_lang_34_src_main_java_org_apache_commons_lang3_builder_ToStringStyle_java_boolean_isRegistered_Object_value
defects4j,Lang_34_workspace_objdump_d4j_full_lang_34_src_main_java_org_apache_commons_lang3_builder_ToStringStyle_java_void_appendInternal_StringBuffer_buffer_String_fieldName_Object_value_boolean_detail
defects4j,Lang_36_workspace_objdump_d4j_full_lang_36_src_java_org_apache_commons_lang3_math_NumberUtils_java_Number_createNumber_String_str
defects4j,Lang_36_workspace_objdump_d4j_full_lang_36_src_java_org_apache_commons_lang3_math_NumberUtils_java_boolean_isNumber_String_str
defects4j,Lang_53_workspace_objdump_d4j_full_lang_53_src_java_org_apache_commons_lang_time_DateUtils_java_Date_round_Date_date_int_field
defects4j,Lang_55_workspace_objdump_d4j_full_lang_55_src_java_org_apache_commons_lang_time_StopWatch_java_void_stop
defects4j,Lang_61_workspace_objdump_d4j_full_lang_61_src_java_org_apache_commons_lang_text_StrBuilder_java_StrBuilder_deleteAll_String_str
defects4j,Lang_64_workspace_objdump_d4j_full_lang_64_src_java_org_apache_commons_lang_enums_ValuedEnum_java_int_compareTo_Object_other
defects4j,Lang_65_workspace_objdump_d4j_full_lang_65_src_java_org_apache_commons_lang_time_DateUtils_java_Date_round_Date_date_int_field
defects4j,Lang_7_workspace_objdump_d4j_full_lang_7_src_main_java_org_apache_commons_lang3_math_NumberUtils_java_Number_createNumber_String_str
defects4j,Lang_7_workspace_objdump_d4j_full_lang_7_src_main_java_org_apache_commons_lang3_math_NumberUtils_java_BigDecimal_createBigDecimal_String_str
defects4j,Lang_8_workspace_objdump_d4j_full_lang_8_src_main_java_org_apache_commons_lang3_time_FastDatePrinter_java_StringBuffer_applyRules_Calendar_calendar_StringBuffer_buf
defects4j,Lang_9_workspace_objdump_d4j_full_lang_9_src_main_java_org_apache_commons_lang3_time_FastDateParser_java_void_init
defects4j,Lang_9_workspace_objdump_d4j_full_lang_9_src_main_java_org_apache_commons_lang3_time_FastDateParser_java_void_readObject_ObjectInputStream_in
defects4j,Lang_9_workspace_objdump_d4j_full_lang_9_src_main_java_org_apache_commons_lang3_time_FastDateParser_java_FastDateParser_String_pattern_TimeZone_timeZone_Locale_locale
defects4j,Math_10_workspace_objdump_d4j_full_math_10_src_main_java_org_apache_commons_math3_analysis_differentiation_DSCompiler_java_void_atan2_double_y_int_yOffset_double_x_int_xOffset_double_result_int_resultOffset
defects4j,Math_102_workspace_objdump_d4j_full_math_102_src_java_org_apache_commons_math_stat_inference_ChiSquareTestImpl_java_double_chiSquare_double_expected_long_observed
defects4j,Math_102_workspace_objdump_d4j_full_math_102_src_java_org_apache_commons_math_stat_inference_ChiSquareTestImpl_java_double_chiSquareTest_double_expected_long_observed
defects4j,Math_102_workspace_objdump_d4j_full_math_102_src_java_org_apache_commons_math_stat_inference_ChiSquareTestImpl_java_double_chiSquareTest_long_counts
defects4j,Math_105_workspace_objdump_d4j_full_math_105_src_java_org_apache_commons_math_stat_regression_SimpleRegression_java_double_getSumSquaredErrors
defects4j,Math_105_workspace_objdump_d4j_full_math_105_src_java_org_apache_commons_math_stat_regression_SimpleRegression_java_double_getMeanSquareError
defects4j,Math_105_workspace_objdump_d4j_full_math_105_src_java_org_apache_commons_math_stat_regression_SimpleRegression_java_double_getRSquare
defects4j,Math_106_workspace_objdump_d4j_full_math_106_src_java_org_apache_commons_math_fraction_ProperFractionFormat_java_Fraction_parse_String_source_ParsePosition_pos
defects4j,Math_11_workspace_objdump_d4j_full_math_11_src_main_java_org_apache_commons_math3_distribution_MultivariateNormalDistribution_java_double_density_double_vals
defects4j,Math_15_workspace_objdump_d4j_full_math_15_src_main_java_org_apache_commons_math3_util_FastMath_java_double_exp_double_x_double_extra_double_hiPrec
defects4j,Math_15_workspace_objdump_d4j_full_math_15_src_main_java_org_apache_commons_math3_util_FastMath_java_double_pow_double_x_double_y
defects4j,Math_16_workspace_objdump_d4j_full_math_16_src_main_java_org_apache_commons_math3_util_FastMath_java_double_cosh_double_x
defects4j,Math_16_workspace_objdump_d4j_full_math_16_src_main_java_org_apache_commons_math3_util_FastMath_java_double_tanh_double_x
defects4j,Math_17_workspace_objdump_d4j_full_math_17_src_main_java_org_apache_commons_math3_dfp_Dfp_java_Dfp_remainder_Dfp_d
defects4j,Math_2_workspace_objdump_d4j_full_math_2_src_main_java_org_apache_commons_math3_distribution_HypergeometricDistribution_java_double_getNumericalMean
defects4j,Math_20_workspace_objdump_d4j_full_math_20_src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer_java_PointValuePair_doOptimize
defects4j,Math_20_workspace_objdump_d4j_full_math_20_src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer_java_double_repairAndDecode_double_x
defects4j,Math_22_workspace_objdump_d4j_full_math_22_src_main_java_org_apache_commons_math3_distribution_FDistribution_java_boolean_isSupportLowerBoundInclusive
defects4j,Math_22_workspace_objdump_d4j_full_math_22_src_main_java_org_apache_commons_math3_distribution_UniformRealDistribution_java_boolean_isSupportUpperBoundInclusive
defects4j,Math_23_workspace_objdump_d4j_full_math_23_src_main_java_org_apache_commons_math3_optimization_univariate_BrentOptimizer_java_UnivariatePointValuePair_doOptimize
defects4j,Math_24_workspace_objdump_d4j_full_math_24_src_main_java_org_apache_commons_math3_optimization_univariate_BrentOptimizer_java_UnivariatePointValuePair_doOptimize
defects4j,Math_25_workspace_objdump_d4j_full_math_25_src_main_java_org_apache_commons_math3_optimization_fitting_HarmonicFitter_java_double_guess
defects4j,Math_25_workspace_objdump_d4j_full_math_25_src_main_java_org_apache_commons_math3_optimization_fitting_HarmonicFitter_java_void_guessAOmega
defects4j,Math_26_workspace_objdump_d4j_full_math_26_src_main_java_org_apache_commons_math3_fraction_Fraction_java_Fraction_negate
defects4j,Math_26_workspace_objdump_d4j_full_math_26_src_main_java_org_apache_commons_math3_fraction_Fraction_java_Fraction_reciprocal
defects4j,Math_26_workspace_objdump_d4j_full_math_26_src_main_java_org_apache_commons_math3_fraction_Fraction_java_Fraction_double_value_double_epsilon_int_maxDenominator_int_maxIterations
defects4j,Math_27_workspace_objdump_d4j_full_math_27_src_main_java_org_apache_commons_math3_fraction_Fraction_java_double_percentageValue
defects4j,Math_29_workspace_objdump_d4j_full_math_29_src_main_java_org_apache_commons_math3_linear_OpenMapRealVector_java_OpenMapRealVector_ebeDivide_RealVector_v
defects4j,Math_29_workspace_objdump_d4j_full_math_29_src_main_java_org_apache_commons_math3_linear_OpenMapRealVector_java_OpenMapRealVector_ebeMultiply_RealVector_v
defects4j,Math_30_workspace_objdump_d4j_full_math_30_src_main_java_org_apache_commons_math3_stat_inference_MannWhitneyUTest_java_double_calculateAsymptoticPValue_double_Umin_int_n1_int_n2
defects4j,Math_30_workspace_objdump_d4j_full_math_30_src_main_java_org_apache_commons_math3_stat_inference_MannWhitneyUTest_java_double_mannWhitneyUTest_double_x_double_y
defects4j,Math_31_workspace_objdump_d4j_full_math_31_src_main_java_org_apache_commons_math3_util_ContinuedFraction_java_double_evaluate_double_x_double_epsilon
defects4j,Math_31_workspace_objdump_d4j_full_math_31_src_main_java_org_apache_commons_math3_util_ContinuedFraction_java_double_evaluate_double_x_double_epsilon_int_maxIterations
defects4j,Math_33_workspace_objdump_d4j_full_math_33_src_main_java_org_apache_commons_math3_optimization_linear_SimplexTableau_java_void_dropPhase1Objective
defects4j,Math_35_workspace_objdump_d4j_full_math_35_src_main_java_org_apache_commons_math3_genetics_ElitisticListPopulation_java_Population_nextGeneration
defects4j,Math_35_workspace_objdump_d4j_full_math_35_src_main_java_org_apache_commons_math3_genetics_ElitisticListPopulation_java_ElitisticListPopulation_int_populationLimit_double_elitismRate
defects4j,Math_36_workspace_objdump_d4j_full_math_36_src_main_java_org_apache_commons_math_fraction_BigFraction_java_double_doubleValue
defects4j,Math_37_workspace_objdump_d4j_full_math_37_src_main_java_org_apache_commons_math_complex_Complex_java_Complex_tan
defects4j,Math_37_workspace_objdump_d4j_full_math_37_src_main_java_org_apache_commons_math_complex_Complex_java_Complex_tanh
defects4j,Math_39_workspace_objdump_d4j_full_math_39_src_main_java_org_apache_commons_math_ode_nonstiff_EmbeddedRungeKuttaIntegrator_java_void_integrate_ExpandableStatefulODE_equations_double_t
defects4j,Math_41_workspace_objdump_d4j_full_math_41_src_main_java_org_apache_commons_math_stat_descriptive_moment_Variance_java_double_evaluate_double_values
defects4j,Math_42_workspace_objdump_d4j_full_math_42_src_main_java_org_apache_commons_math_optimization_linear_SimplexTableau_java_RealPointValuePair_getSolution
defects4j,Math_43_workspace_objdump_d4j_full_math_43_src_main_java_org_apache_commons_math_stat_descriptive_SummaryStatistics_java_void_addValue_double_value
defects4j,Math_44_workspace_objdump_d4j_full_math_44_src_main_java_org_apache_commons_math_ode_AbstractIntegrator_java_double_acceptStep_AbstractStepInterpolator_interpolator_double_y_double_yDot_double_tEnd
defects4j,Math_45_workspace_objdump_d4j_full_math_45_src_main_java_org_apache_commons_math_linear_OpenMapRealMatrix_java_OpenMapRealMatrix_copy
defects4j,Math_46_workspace_objdump_d4j_full_math_46_src_main_java_org_apache_commons_math_complex_Complex_java_Complex_divide_Complex_divisor
defects4j,Math_46_workspace_objdump_d4j_full_math_46_src_main_java_org_apache_commons_math_complex_Complex_java_Complex_atan
defects4j,Math_5_workspace_objdump_d4j_full_math_5_src_main_java_org_apache_commons_math3_complex_Complex_java_Complex_reciprocal
defects4j,Math_50_workspace_objdump_d4j_full_math_50_src_main_java_org_apache_commons_math_analysis_solvers_BaseSecantSolver_java_double_doSolve
defects4j,Math_52_workspace_objdump_d4j_full_math_52_src_main_java_org_apache_commons_math_geometry_euclidean_threed_Rotation_java_Rotation_revert
defects4j,Math_54_workspace_objdump_d4j_full_math_54_src_main_java_org_apache_commons_math_dfp_Dfp_java_Dfp_newInstance_int_x
defects4j,Math_54_workspace_objdump_d4j_full_math_54_src_main_java_org_apache_commons_math_dfp_Dfp_java_double_toDouble
defects4j,Math_54_workspace_objdump_d4j_full_math_54_src_main_java_org_apache_commons_math_dfp_Dfp_java_Dfp_DfpField_field_double_x
defects4j,Math_55_workspace_objdump_d4j_full_math_55_src_main_java_org_apache_commons_math_geometry_Vector3D_java_double_angle_Vector3D_v1_Vector3D_v2
defects4j,Math_55_workspace_objdump_d4j_full_math_55_src_main_java_org_apache_commons_math_geometry_Vector3D_java_Vector3D_crossProduct_Vector3D_v1_Vector3D_v2
defects4j,Math_56_workspace_objdump_d4j_full_math_56_src_main_java_org_apache_commons_math_util_MultidimensionalCounter_java_int_getCounts_int_index
defects4j,Math_59_workspace_objdump_d4j_full_math_59_src_main_java_org_apache_commons_math_util_FastMath_java_float_max_float_a_float_b
defects4j,Math_6_workspace_objdump_d4j_full_math_6_src_main_java_org_apache_commons_math3_optim_nonlinear_scalar_noderiv_SimplexOptimizer_java_PointValuePair_doOptimize
defects4j,Math_6_workspace_objdump_d4j_full_math_6_src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_LevenbergMarquardtOptimizer_java_PointVectorValuePair_doOptimize
defects4j,Math_62_workspace_objdump_d4j_full_math_62_src_main_java_org_apache_commons_math_optimization_univariate_MultiStartUnivariateRealOptimizer_java_UnivariateRealPointValuePair_optimize_FUNC_f_GoalType_goal_double_min_double_max
defects4j,Math_62_workspace_objdump_d4j_full_math_62_src_main_java_org_apache_commons_math_optimization_univariate_MultiStartUnivariateRealOptimizer_java_UnivariateRealPointValuePair_optimize_FUNC_f_GoalType_goal_double_min_double_max_double_startValue
defects4j,Math_64_workspace_objdump_d4j_full_math_64_src_main_java_org_apache_commons_math_optimization_general_LevenbergMarquardtOptimizer_java_VectorialPointValuePair_doOptimize
defects4j,Math_65_workspace_objdump_d4j_full_math_65_src_main_java_org_apache_commons_math_optimization_general_AbstractLeastSquaresOptimizer_java_double_getRMS
defects4j,Math_65_workspace_objdump_d4j_full_math_65_src_main_java_org_apache_commons_math_optimization_general_AbstractLeastSquaresOptimizer_java_double_getChiSquare
defects4j,Math_65_workspace_objdump_d4j_full_math_65_src_main_java_org_apache_commons_math_optimization_general_AbstractLeastSquaresOptimizer_java_double_guessParametersErrors
defects4j,Math_67_workspace_objdump_d4j_full_math_67_src_main_java_org_apache_commons_math_optimization_MultiStartUnivariateRealOptimizer_java_double_getResult
defects4j,Math_67_workspace_objdump_d4j_full_math_67_src_main_java_org_apache_commons_math_optimization_MultiStartUnivariateRealOptimizer_java_double_optimize_UnivariateRealFunction_f_GoalType_goalType_double_min_double_max
defects4j,Math_68_workspace_objdump_d4j_full_math_68_src_main_java_org_apache_commons_math_optimization_general_LevenbergMarquardtOptimizer_java_VectorialPointValuePair_doOptimize
defects4j,Math_68_workspace_objdump_d4j_full_math_68_src_main_java_org_apache_commons_math_optimization_general_LevenbergMarquardtOptimizer_java_LevenbergMarquardtOptimizer
defects4j,Math_69_workspace_objdump_d4j_full_math_69_src_main_java_org_apache_commons_math_stat_correlation_PearsonsCorrelation_java_RealMatrix_getCorrelationPValues
defects4j,Math_7_workspace_objdump_d4j_full_math_7_src_main_java_org_apache_commons_math3_ode_AbstractIntegrator_java_double_acceptStep_AbstractStepInterpolator_interpolator_double_y_double_yDot_double_tEnd
defects4j,Math_71_workspace_objdump_d4j_full_math_71_src_main_java_org_apache_commons_math_ode_nonstiff_RungeKuttaIntegrator_java_double_integrate_FirstOrderDifferentialEquations_equations_double_t0_double_y0_double_t_double_y
defects4j,Math_72_workspace_objdump_d4j_full_math_72_src_main_java_org_apache_commons_math_analysis_solvers_BrentSolver_java_double_solve_UnivariateRealFunction_f_double_min_double_max_double_initial
defects4j,Math_72_workspace_objdump_d4j_full_math_72_src_main_java_org_apache_commons_math_analysis_solvers_BrentSolver_java_double_solve_UnivariateRealFunction_f_double_min_double_max
defects4j,Math_73_workspace_objdump_d4j_full_math_73_src_main_java_org_apache_commons_math_analysis_solvers_BrentSolver_java_double_solve_UnivariateRealFunction_f_double_min_double_max_double_initial
defects4j,Math_73_workspace_objdump_d4j_full_math_73_src_main_java_org_apache_commons_math_analysis_solvers_BrentSolver_java_double_solve_UnivariateRealFunction_f_double_min_double_max
defects4j,Math_74_workspace_objdump_d4j_full_math_74_src_main_java_org_apache_commons_math_ode_nonstiff_EmbeddedRungeKuttaIntegrator_java_double_integrate_FirstOrderDifferentialEquations_equations_double_t0_double_y0_double_t_double_y
defects4j,Math_77_workspace_objdump_d4j_full_math_77_src_main_java_org_apache_commons_math_linear_ArrayRealVector_java_double_getLInfNorm
defects4j,Math_80_workspace_objdump_d4j_full_math_80_src_main_java_org_apache_commons_math_linear_EigenDecompositionImpl_java_void_processGeneralBlock_int_n
defects4j,Math_80_workspace_objdump_d4j_full_math_80_src_main_java_org_apache_commons_math_linear_EigenDecompositionImpl_java_int_goodStep_int_start_int_end
defects4j,Math_80_workspace_objdump_d4j_full_math_80_src_main_java_org_apache_commons_math_linear_EigenDecompositionImpl_java_boolean_flipIfWarranted_int_n_int_step
defects4j,Math_82_workspace_objdump_d4j_full_math_82_src_main_java_org_apache_commons_math_optimization_linear_SimplexSolver_java_Integer_getPivotRow_int_col_SimplexTableau_tableau
defects4j,Math_82_workspace_objdump_d4j_full_math_82_src_main_java_org_apache_commons_math_optimization_linear_SimplexSolver_java_void_doIteration_SimplexTableau_tableau
defects4j,Math_86_workspace_objdump_d4j_full_math_86_src_java_org_apache_commons_math_linear_CholeskyDecompositionImpl_java_CholeskyDecompositionImpl_RealMatrix_matrix_double_relativeSymmetryThreshold_double_absolutePositivityThreshold
defects4j,Math_87_workspace_objdump_d4j_full_math_87_src_java_org_apache_commons_math_optimization_linear_SimplexTableau_java_void_initialize
defects4j,Math_87_workspace_objdump_d4j_full_math_87_src_java_org_apache_commons_math_optimization_linear_SimplexTableau_java_Integer_getBasicRow_int_col
defects4j,Math_87_workspace_objdump_d4j_full_math_87_src_java_org_apache_commons_math_optimization_linear_SimplexTableau_java_RealPointValuePair_getSolution
defects4j,Math_88_workspace_objdump_d4j_full_math_88_src_java_org_apache_commons_math_optimization_linear_SimplexTableau_java_RealPointValuePair_getSolution
defects4j,Math_9_workspace_objdump_d4j_full_math_9_src_main_java_org_apache_commons_math3_geometry_euclidean_threed_Line_java_Line_revert
defects4j,Math_91_workspace_objdump_d4j_full_math_91_src_java_org_apache_commons_math_fraction_Fraction_java_int_compareTo_Fraction_object
defects4j,Math_92_workspace_objdump_d4j_full_math_92_src_java_org_apache_commons_math_util_MathUtils_java_long_binomialCoefficient_int_n_int_k
defects4j,Math_92_workspace_objdump_d4j_full_math_92_src_java_org_apache_commons_math_util_MathUtils_java_double_binomialCoefficientDouble_int_n_int_k
defects4j,Math_92_workspace_objdump_d4j_full_math_92_src_java_org_apache_commons_math_util_MathUtils_java_double_binomialCoefficientLog_int_n_int_k
defects4j,Math_93_workspace_objdump_d4j_full_math_93_src_java_org_apache_commons_math_util_MathUtils_java_long_factorial_int_n
defects4j,Math_93_workspace_objdump_d4j_full_math_93_src_java_org_apache_commons_math_util_MathUtils_java_double_factorialDouble_int_n
defects4j,Math_93_workspace_objdump_d4j_full_math_93_src_java_org_apache_commons_math_util_MathUtils_java_double_factorialLog_int_n
defects4j,Math_94_workspace_objdump_d4j_full_math_94_src_java_org_apache_commons_math_util_MathUtils_java_int_gcd_int_u_int_v
defects4j,Math_96_workspace_objdump_d4j_full_math_96_src_java_org_apache_commons_math_complex_Complex_java_boolean_equals_Object_other
